	TBC1	TBC12	TBC13	TBC14	TBC15	TBC16	TBC17	TBC19	TBC2	TBC20	TBC21	TBC22	TBC23	TBC24	TBC25	TBC26	TBC27	TBC28	TBC29	TBC3	TBC30	TBC31	TBC32	TBC33	TBC34	TBC35	TBC36	TBC37	TBC38	TBC4	TBC5	TBC6	TBC8
TBC33	1.611048685820037	1.8900344183424	1.329885788057551	1.610251645197651	1.624176882019614	0.6547416961700291	0.9540108359425785	0.2021552579474026	1.611186850981938	1.582647978985843	1.122393756850385	1.603053516485863	1.455657102376816	1.39599212789424	1.089561580356276	1.594536717849115	1.592554461616196	1.337885777984618	0.6156281064422758	1.635701696674358	1.535684238082912	0.08332170326383392	1.464424713132286	0	1.593553061391868	1.281525594527753	1.269364467377537	0.8235959028649291	1.278258529783534	1.557340137233024	1.535455889186248	1.642417270920211	1.47050548831171
TBC34	1.117165860974038	1.799340273434533	0.8352438778869875	1.497033822421165	1.535947788189931	1.491455604320508	1.060063493724028	1.495408247187744	1.529064064659933	1.38757736363885	1.419186193838136	1.376339123510767	1.35907227460336	1.445092680779953	1.248663714922268	1.444374597707945	1.328075635887564	1.443134018293372	1.315681020813258	1.579679607541763	0.8325277248483377	1.602431276113764	1.328660677199673	1.593553061391868	0	1.207213092192189	1.510157845756276	1.393532968269335	1.236043947939174	1.481674915314785	1.30589077121503	1.358855772172884	1.364911697486095
TBC35	1.403939473137781	1.509159687401945	0.7894723252060276	1.239732333510315	1.282250052613953	1.071077221138662	0.8872867627811454	1.17047136553491	1.112604545977499	0.8330608964365354	0.8174096427277691	1.052960607093215	0.7692701872095976	0.7214352646586748	0.5024534767978839	1.119526316925453	1.032635933416338	0.9444056546508589	0.915982354030426	1.272717907903494	1.077458407080446	1.273642612718707	0.6609964391082387	1.281525594527753	1.207213092192189	0	0.6473236838347894	0.54453151958269	0.5947189503425309	1.074146763382472	0.874480307697292	1.087055889449153	0.7054212104516384
TBC36	1.571322413126829	1.593136535209738	1.024693540738963	1.177441225202239	1.172436475002262	1.128997175840531	1.14413741262752	1.168588349213575	1.215994171513903	0.7680941936368507	0.9867493342580506	1.043440028395559	0.9875385767655921	0.2059104503440378	0.5969859455081461	1.105654614558166	1.080150404966327	0.9782934975086738	1.055137425301646	1.201822604108957	1.310861973980958	1.278935728560783	0.2429065894585076	1.269364467377537	1.510157845756276	0.6473236838347894	0	0.5574360543288619	0.7903735690575268	1.185798656437161	1.196185825251928	1.236790617263291	0.4658066655903917
TBC37	1.50093993927875	1.650058847375766	0.9017236546466569	1.261807114243627	1.290512276198689	0.6303616747135705	0.7168694559178262	0.7112720532310601	1.299123156094202	0.8692673078344058	0.645345406885088	1.133471976135151	1.015307224834682	0.6958688829905897	0.4326456659724563	1.178994000701215	1.161611855543332	0.9858053999396815	0.527852429573217	1.329969904282004	1.200809627478701	0.8160001943241348	0.6826667846386492	0.8235959028649291	1.393532968269335	0.54453151958269	0.5574360543288619	0	0.7391938977552452	1.240251988342004	1.183105839341294	1.322776284679609	0.7021196713641469
TBC38	1.326825081950057	1.320810282679641	0.6927327055040167	0.9459944021769504	1.151633929684344	0.8995109399624595	0.8213833605695799	1.161640002072857	0.8651589333880868	0.7539183597086506	0.6910229954869729	0.8548845100810029	0.7587053061516429	0.8317305219079758	0.4639988842106969	0.7177881590398313	0.8176215759685843	0.6755344303526885	0.8229872604244334	1.183669170432022	1.025116668162312	1.29425937061939	0.7934920692376315	1.278258529783534	1.236043947939174	0.5947189503425309	0.7903735690575268	0.7391938977552452	0	0.9709968914745734	0.9238986017939027	1.020016972215607	0.7157834597709595
TBC4	1.404288060848608	1.35174805247052	1.085247972811334	0.4209946408101471	0.5420206004198925	1.082774048166317	1.222457303934614	1.456352356197714	0.3737867108386845	0.7251759058922822	1.212114700033396	0.421221972825835	0.4110383715758963	1.101256304794119	1.013487084412808	0.6262313686061384	0.528772460493445	0.5478990527301882	1.190980871340567	0.5160691161207248	0.9010703927396302	1.558901924297996	1.048286071912725	1.557340137233024	1.481674915314785	1.074146763382472	1.185798656437161	1.240251988342004	0.9709968914745734	0	0.4896928156046012	0.4543474518390694	0.8276927302086903
TBC5	1.31026561837557	1.47660937278624	0.9226704524489063	0.6944070531241722	0.7510932100239279	1.162970524410628	0.9589807469763785	1.404590872862493	0.5344467779636406	0.8456439253428155	1.169685000577097	0.6430805453261553	0.433948138179066	1.144531284513147	0.9236299473305968	0.7676719936943979	0.577784578807845	0.6607068429625776	1.04093196089945	0.706757262736903	0.7455964835358222	1.507485868679723	1.03113244299901	1.535455889186248	1.30589077121503	0.874480307697292	1.196185825251928	1.183105839341294	0.9238986017939027	0.4896928156046012	0	0.5287639966644497	0.9100360244200939
TBC6	1.369857600310921	1.492875256422303	1.047651404070954	0.4024508178739358	0.3722468657481189	1.256058929949657	1.157154244640571	1.572493587982633	0.5455536742877938	0.787552732915541	1.262498746408445	0.423909153209335	0.5998081080595669	1.168340222060127	1.050513589782606	0.7421995715198466	0.4725226084369546	0.726145271043408	1.252164483128957	0.3399811119884198	0.7975905393896718	1.635372144999963	1.068121157105268	1.642417270920211	1.358855772172884	1.087055889449153	1.236790617263291	1.322776284679609	1.020016972215607	0.4543474518390694	0.5287639966644497	0	0.9188611342032094
TBC8	1.40990412827388	1.487785057815122	0.8176978029283186	0.7708575169651736	0.8602725343194741	1.006938880141007	1.085214805930408	1.355448304538269	0.8914730541337234	0.3388240617475473	0.9207475213684178	0.6139099065374913	0.6434929924828747	0.3573046536193354	0.5776673802060691	0.7116003488317886	0.6870058549644813	0.7529225382031256	0.9973412340224957	0.9354081064947217	0.999186194158947	1.492861153154486	0.2974378746872693	1.47050548831171	1.364911697486095	0.7054212104516384	0.4658066655903917	0.7021196713641469	0.7157834597709595	0.8276927302086903	0.9100360244200939	0.9188611342032094	0
